StopId,StopAbbr,StopName,OnStreet,AtStreet,Lon,Lat,GeoStatus,InService,Zipcodes
14910.0,KI22(SE),Kino Pw/22nd St, ,N STONE AVE,-110.949252,32.204807,-214748363.0,1.0,85713
11062.0,KI36(NE),Kino Pw/36th St, ,W AVIATION DR,-110.947265,32.193075,-214748363.0,1.0,85713
16059.0,KIBO(SE),SS/Kinney Rd/Bopp Ranch Rd,S KINNEY RD,S AMBER ROCK AVE,-111.079148,32.17746,-214748363.0,1.0,85713
14913.0,KISI(NE),Kino Pw/Silverlake Rd,S KINO PKWY,E SILVERLAKE RD,-110.949448,32.200157,-214748363.0,1.0,85713
14975.0,KISI(SW),Kino Pw/Silverlake Rd, ,W 36TH ST,-110.949712,32.199012,-214748363.0,1.0,85713
14967.0,KITM(NE),Kino Pw/Tucson Marketplace, ,E JUMPING CHOLLA DR,-110.944241,32.185796,-214748363.0,1.0,85713
12626.0,KO22(NE),Kolb/22nd St,S KOLB RD,E 22ND ST,-110.840826,32.207147,-214748363.0,1.0,85710
12732.0,KO22(SW),Kolb/22nd St,S KOLB RD,E 22ND ST,-110.841071,32.206075,-214748363.0,1.0,85710
12624.0,KO29(NE),Kolb/29th St,S KOLB RD,E 29TH ST,-110.840849,32.19943,-214748363.0,1.0,85710
12725.0,KO3S(SW),Kolb/3rd St,N KOLB RD,E 3RD ST,-110.841108,32.23133,-214748363.0,1.0,85710
12632.0,KO3S*NE*,Kolb/3rd St,N KOLB RD,E ROSEWOOD ST,-110.840881,32.231678,-214748363.0,1.0,85710
12631.0,KO5S(NE),Kolb/5th St,N KOLB RD,E 5TH ST,-110.840871,32.228499,-214748363.0,1.0,85710
12726.0,KO5S(SW),Kolb/5th St,N KOLB RD,E 5TH ST,-110.841092,32.22801,-214748363.0,1.0,85710
12729.0,KOBB(SW),Kolb/Bonnie Brae,S KOLB RD,E BONNIE BRAE DR,-110.841084,32.218319,-214748363.0,1.0,85710
12629.0,KOBB*NE*,Kolb/Bonnie Brae,S KOLB RD,E BROADWAY BLVD,-110.840834,32.218784,-214748363.0,1.0,85710
11129.0,KOBR(NE),Kolb/Broadway,N KOLB RD,E BROADWAY BLVD,-110.840889,32.221488,-214748363.0,1.0,85710
11214.0,KOBR(SW),Kolb/Broadway,S KOLB RD,E BROADWAY BLVD,-110.841133,32.220635,-214748363.0,1.0,85710
12733.0,KOCE(SW),Kolb/C Centuri,S KOLB RD,E C CENTURI,-110.841155,32.201852,-214748363.0,1.0,85710
16020.0,KOES(NE),SS/Kolb/Escalante,N SUN TRAN BLVD,E TANGELO DR,-110.840788,32.177823,-214748364.0,1.0,85730
48.0,KOGL(NE),Kolb/Golf Links,S KOLB RD,E GOLF LINKS RD,-110.840857,32.192317,-214748363.0,1.0,85710
11220.0,KOIL(SW),Kolb/C Ileo,S KOLB RD,E 29TH ST,-110.841071,32.198744,-214748363.0,1.0,85710
11130.0,KOKI(NE),Kolb/Kingston,N KOLB RD,E KINGSTON DR,-110.840867,32.22624,-214748363.0,1.0,85710
11212.0,KOKI(SW),Kolb/Kingston,N KOLB RD,E KINGSTON DR,-110.841096,32.225776,-214748363.0,1.0,85710
11213.0,KOKM(NW),Kolb/K-Mart,N KOLB RD, ,-110.84111,32.222626,-214748363.0,1.0,85710
16333.0,KOLP(SW),Kolb/C La Paz, , ,-110.846411,32.245179,-214748364.0,1.0,85715
11121.0,KOOS(NE),Kolb/C Osita,S KOLB RD,E C OSITO,-110.840833,32.196146,-214748363.0,1.0,85710
11126.0,KOPR(NE),Kolb/Princeton,S KOLB RD,E PRINCETON PL,-110.840845,32.211175,-214748363.0,1.0,85710
11217.0,KOPR*SW*,Kolb/Princeton,S KOLB RD,E PRINCETON PL,-110.841097,32.210585,-214748363.0,1.0,85710
11209.0,KOSP(SW),Kolb/Speedway,N KOLB RD,E SPEEDWAY BLVD,-110.841132,32.234892,-214748363.0,1.0,85710
16019.0,KOST(NE),SS/Kolb/Stella,N SUN TRAN BLVD,E TANGELO DR,-110.84075,32.185018,-214748363.0,1.0,85730
16018.0,KOST(SW),SS/Kolb/Stella,N SUN TRAN BLVD,E TANGELO DR,-110.841153,32.184326,-214748364.0,1.0,85730
14835.0,KOSY(NE),Kolb/Sylvane,S KOLB RD,E SYLVANE DR,-110.840808,32.202106,-214748363.0,1.0,85710
14828.0,KOTI(NE),Kolb/Timrod,S KOLB RD,E TIMROD ST,-110.840813,32.215876,-214748363.0,1.0,85710
14827.0,KOTI(SW),Kolb/Timrod,S KOLB RD,E TIMROD ST,-110.841052,32.215517,-214748363.0,1.0,85710
16329.0,KOTV(SW),Kolb/Tanque Verde, , ,-110.849593,32.247493,-214748364.0,1.0,85715
14980.0,KOVA(SE),Kolb/Valencia,E CENTURY PARK DR, ,-110.839863,32.132004,-214748364.0,1.0,85756
16098.0,LAGR(SE),SS/Lon Adams/Grier Rd,N LON ADAMS RD,W GRIER RD,-111.208398,32.452646,-214748363.0,1.0,85653
15016.0,LALC(SE),Lambert/LaCanada,W LAMBERT LN,N LA CANADA DR,-110.994861,32.39523,-214748363.0,1.0,85737
15940.0,LARF(NW),Lambert/Riverfront Park,W LAMBERT LN,N CALLE MIRA MESA,-110.978021,32.398358,-214748364.0,1.0,85737
15939.0,LARF(SW),Lambert/Riverfront Park,W LAMBERT LN,N CALLE MIRA MESA,-110.977911,32.398135,-214748363.0,1.0,85737
12005.0,LCAM(SE),La Cholla/A Mountain Ctr,S LA CHOLLA BLVD, ,-111.011637,32.201593,-214748363.0,1.0,85713
12512.0,LCAM(SW),La Cholla/A Mountain Ctr,S LA CHOLLA BLVD, ,-111.011765,32.201571,-214748363.0,1.0,85713
14820.0,LCBR(NE),La Cholla/Brittain,N LA CHOLLA BLVD,W BRITTAIN DR,-111.011922,32.291852,-214748363.0,1.0,85705
14821.0,LCBR(SW),La Cholla/Brittain,N LA CHOLLA BLVD,W BRITTAIN DR,-111.01211,32.291289,-214748363.0,1.0,85705
14617.0,LCCU(SE),La Cholla/Curtis,N LA CHOLLA BLVD,W CURTIS RD,-111.01194,32.30094,-214748363.0,1.0,85705
14616.0,LCCU(SW),La Cholla/Curtis,N LA CHOLLA BLVD,W CURTIS RD,-111.012276,32.301024,-214748364.0,1.0,85705
16326.0,LCDM(SW),SS/La Canada/Duval Mine Rd,S LA CANADA DR,N CAMINO DE OESTE,-110.995016,31.899566,-214748364.0,1.0,85614
14568.0,LCED(NE),La Canada/Edgewater,N LA CANADA DR,W EDGEWATER DR,-110.995064,32.295739,-214748363.0,1.0,85704
14572.0,LCED(NW),La Canada/Edgewater,N LA CANADA DR,W EDGEWATER DR,-110.995244,32.295794,-214748363.0,1.0,85704
16123.0,LCHA(NE),La Canada/Hardy Rd,N LA CANADA DR,W HARDY RD,-110.995601,32.366895,-214748363.0,1.0,85704
14717.0,LCHO(NW),La Cholla/Hospital Dr.,N LA CHOLLA BLVD,W HOSPITAL DR,-111.012169,32.319062,-214748363.0,1.0,85741
14716.0,LCHO(SE),La Cholla/Hospital Dr.,N LA CHOLLA BLVD,W HOSPITAL DR,-111.01211,32.319657,-214748363.0,1.0,85741
15996.0,LCIN(NE),La Canada/Ina,N LA CANADA DR, ,-110.994975,32.337673,-214748363.0,1.0,85704
14613.0,LCIN(SW),La Cholla/Ina,N LA CHOLLA BLVD,W INA RD,-111.01288,32.336618,-214748363.0,1.0,85741
14749.0,LCJA(NE),La Cholla/Jay Av,N LA CHOLLA BLVD,N JAY AVE,-111.011963,32.297837,-214748363.0,1.0,85705
14748.0,LCJA(NW),La Cholla/Jay Av,N LA CHOLLA BLVD,N JAY AVE,-111.012157,32.297686,-214748363.0,1.0,85705
16151.0,LCLA(SW),La Canada/Lambert,N LA CANADA DR,W LAMBERT LN,-110.995945,32.394772,-214748363.0,1.0,85737
14615.0,LCLB(NE),La Cholla/Labriego,N LA CHOLLA BLVD,W LABRIEGO DR,-111.012948,32.329754,-214748363.0,1.0,85741
14614.0,LCLB(SW),La Cholla/Labriego,N LA CHOLLA BLVD,W LABRIEGO DR,-111.013005,32.329357,-214748363.0,1.0,85741
14988.0,LCMA(NE),La Canada/Magee,N LA CANADA DR,W COOL DR,-110.99554,32.352422,-214748363.0,1.0,85704
14981.0,LCMA(SW),La Canada/Magee,N LA CANADA DR,W MAGEE RD,-110.995875,32.351027,-214748364.0,1.0,85704
16334.0,LCOC(NE),La Cholla/Ocelot Wy, , ,-111.011671,32.206072,-214748364.0,1.0,85713
11948.0,LCOG(NE),La Cholla/Orange Grove,N LA CHOLLA BLVD,W ORANGE GROVE RD,-111.011972,32.32383,-214748364.0,1.0,85704
11962.0,LCOG(SW),La Cholla/Orange Grove,N LA CHOLLA BLVD,W ORANGE GROVE RD,-111.012413,32.322613,-214748364.0,1.0,85741
14780.0,LCOJ(NE),La Cholla/OracleJaynesStation,N LA CHOLLA BLVD,N FOUNTAINS AVE,-111.011953,32.312734,-214748364.0,1.0,85704
14781.0,LCOJ(SW),La Cholla/OracleJaynesStation,N LA CHOLLA BLVD,W ORACLE JAYNES STATION RD,-111.012337,32.311778,-214748364.0,1.0,85741
14747.0,LCOM(NE),La Cholla/Omar,N LA CHOLLA BL,W OMAR DR,-111.01292,32.333076,-214748363.0,1.0,85741
14753.0,LCOM(SW),La Cholla/Omar,N LA CHOLLA BLVD,W OMAR DR,-111.013018,32.33246,-214748363.0,1.0,85741
16122.0,LCOV(SW),La Canada/Overton Rd,N LA CANADA DR,W HARDY RD,-110.995904,32.365807,-214748364.0,1.0,85704
14799.0,LCRD(NE),La Cholla/Rudasill,N LA CHOLLA BLVD,W RUDASILL RD,-111.011966,32.316216,-214748364.0,1.0,85704
14800.0,LCRD(SW),La Cholla/Rudasill,N LA CHOLLA BLVD,W RUDASILL RD,-111.012356,32.315228,-214748364.0,1.0,85741
14752.0,LCRI(NE),La Cholla/River Rd,N LA CHOLLA BLVD,W RIVER RD,-111.01187,32.306622,-214748363.0,1.0,85704
14750.0,LCRI(SW),La Cholla/River Rd,N LA CHOLLA BLVD,W RIVER RD,-111.01232,32.304119,-214748363.0,1.0,85705
11946.0,LCRU(NE),La Cholla/Ruthrauff,N LA CHOLLA BLVD,W NOREEN ST,-111.011873,32.295108,-214748363.0,1.0,85705
14618.0,LCRU(SW),La Cholla/Ruthrauff,N LA CHOLLA BLVD,W RUTHRAUFF RD,-111.012275,32.293166,-214748364.0,1.0,85705
14484.0,LCRV(SW),La Canada/River Rd,N LA CANADA DR,W RIVER RD,-110.995352,32.29713,-214748363.0,1.0,85704
12004.0,LCSJ(SE),La Cholla/San Juan,S LA CHOLLA BLVD,W SAN JUAN TRL,-111.011607,32.199129,-214748363.0,1.0,85713
12513.0,LCSJ(SW),La Cholla/San Juan,S LA CHOLLA BLVD,W SAN JUAN TRL,-111.011786,32.198578,-214748363.0,1.0,85713
11947.0,LCSU(NE),La Cholla/Sunset,N LA CHOLLA BLVD,W SUNSET RD,-111.011911,32.309149,-214748363.0,1.0,85704
11963.0,LCSU(SW),La Cholla/Sunset,N LA CHOLLA BLVD,W SUNSET RD,-111.012287,32.307938,-214748363.0,1.0,85741
16309.0,LCTR(NE),SS/La Canada Dr/Trader Ln,S LA CANADA DR,TRADER LN,-110.995479,31.868367,-214748364.0,1.0,85614
14620.0,LCWE(NE),La Cholla/Wetmore,N LA CHOLLA BLVD,W WETMORE RD,-111.011818,32.287452,-214748363.0,1.0,85705
14783.0,LCWE(NW),La Cholla/Wetmore,N LA CHOLLA BL,W WETMORE RD,-111.012092,32.288125,-214748363.0,1.0,85705
14631.0,LCWM(SW),La Cholla/Foothills Mall Dr,N LA CHOLLA BLVD,W ZARRAGOZA DR,-111.012926,32.343308,-214748363.0,1.0,85741
13255.0,LETU(SE),Lee/Tucson,E LEE ST,N FORGEUS AVE,-110.934942,32.241677,-214748364.0,1.0,85716
12671.0,LICR(SW),Littletown/Craycroft,E LITTLETOWN RD,S LANTANA VISTA DR,-110.875562,32.134143,-214748363.0,1.0,85756
14996.0,LIEV(SE),Littletown/Empire Vista,E LITTLETOWN RD,S EMPIRE VISTA DR,-110.879877,32.134266,-214748363.0,1.0,85756
14823.0,LIIR(SE),Liberty/Irvington,S LIBERTY AVE,W IRVINGTON RD,-110.973183,32.162464,-214748364.0,1.0,85706
11117.0,LINE(NE),Liberty/Nebraska,S LIBERTY AVE,W NEBRASKA ST,-110.973189,32.156247,-214748363.0,1.0,85706
14819.0,LINE(NW),Liberty/Nebraska,S LIBERTY AVE,W NEBRASKA ST,-110.973327,32.156497,-214748363.0,1.0,85706
12111.0,LIUT(SW),Liberty/Utah,S LIBERTY AVE,W UTAH ST,-110.973286,32.157678,-214748363.0,1.0,85706
14824.0,LIWY(NE),Liberty/Wyoming,S LIBERTY AV,W WYOMING ST,-110.973173,32.15972,-214748363.0,1.0,85706
16086.0,LNCA(NW),SS/Little Nogales Dr/Campus Dr,S LITTLE NOGALES DR,UNKNOWN,-111.005455,32.090761,-214748364.0,1.0,85746
159.0,LOIN(IN),Lowe's/Ina,N THORNYDALE PLAZA LOOP,W CRESTA LOMA DR,-111.049849,32.335591,-214748363.0,1.0,85741
15928.0,LRAL(NW),Los Reales/Cmo Alegre,W LOS REALES RD,S CMO ALEGRE,-111.033849,32.119235,-214748363.0,1.0,85746
11095.0,LRAL(SE),Los Reales/Cmo Alegre,W LOS REALES RD,S CMO LIBERTAD,-111.033223,32.119078,-214748363.0,1.0,85746
11094.0,LRBA(SW),Los Reales/C de la Bajada,W LOS REALES RD,S BRACKENBURY DR,-111.039581,32.119045,-214748363.0,1.0,85746
16279.0,LRBE(SE),Los Reales/Cmo Benem,W LOS REALES RD,S CAMINO BENEM,-111.068582,32.118776,-214748363.0,1.0,85757
14001.0,LRBO(NW),Los Reales/Bolingbroke,W LOS REALES RD,S BOLINGBROKE AVE,-111.043614,32.119215,-214748363.0,1.0,85746
11093.0,LRBO(SE),Los Reales/Bolingbroke,W LOS REALES RD,S BOLINGBROKE AVE,-111.042833,32.119067,-214748363.0,1.0,85746
15931.0,LRCA(NW),Los Reales/Cardinal,W LOS REALES RD,S CARDINAL AVE,-111.029395,32.119255,-214748363.0,1.0,85746
16278.0,LRCO(SW),Los Reales/Cmo Cocoim,W LOS REALES RD,S CAMINO COCOIM,-111.071287,32.118777,-214748363.0,1.0,85757
12043.0,LRMI(NW),Los Reales/Missiondale,W LOS REALES RD,S MISSIONDALE RD,-110.96937,32.119554,-214748364.0,1.0,85756
14916.0,LRNH(SW),Los Reales/Nogales Hwy,DESERT DIAMOND CASINO,S KOMELIC DR,-110.962725,32.119507,-214748364.0,1.0,85756
14600.0,LRRA(SE),Los Reales/Cmo Rahum,W LOS REALES RD,S CAMINO RAHUM,-111.065201,32.118811,-214748363.0,1.0,85757
12045.0,LRSF(NE),Los Reales/San Fernando,W LOS REALES RD,S SAN FERNANDO RD,-110.972963,32.119527,-214748364.0,1.0,85756
14000.0,LRTI(NW),Los Reales/Cmo de la Tierra,W LOS REALES RD,S CMO DE LA TIERRA,-111.037994,32.119179,-214748363.0,1.0,85746
14228.0,LTC(002),Laos Transit Center,S ROY LAOS WAY, ,-110.971224,32.162381,-214748363.0,1.0,85714
14224.0,LTC(011),Laos Transit Center,S ROY LAOS WAY, ,-110.971222,32.162569,-214748363.0,1.0,85714
14225.0,LTC(012),Laos Transit Center,S ROY LAOS WAY, ,-110.971248,32.162165,-214748363.0,1.0,85714
14218.0,LTC(023),Laos Transit Center,S ROY LAOS WAY, ,-110.97125,32.162892,-214748363.0,1.0,85714
14229.0,LTC(024),Laos Transit Center,S ROY LAOS WAY, ,-110.971231,32.162713,-214748363.0,1.0,85714
14219.0,LTC(026),Laos Transit Center,S ROY LAOS WAY,S 3RD AVE,-110.9714,32.161933,-214748363.0,1.0,85714
14221.0,LTC(027),Laos Transit Center,S ROY LAOS WAY, ,-110.971565,32.162392,-214748363.0,1.0,85714
14230.0,LTC(029),Laos Transit Center,S ROY LAOS WAY,E PENNINGTON ST,-110.971416,32.162409,-214748363.0,1.0,85714
14220.0,LTC(050),Laos Transit Center,S ROY LAOS WAY, ,-110.97135,32.16257,-214748363.0,1.0,85714
14223.0,LTC(18a),Laos Transit Center,S ROY LAOS WAY, ,-110.971539,32.162796,-214748363.0,1.0,85706
14222.0,LTC(18b),Laos Transit Center,S ROY LAOS WAY, ,-110.971542,32.162527,-214748363.0,1.0,85714
14227.0,LTC(25N),Laos Transit Center,S ROY LAOS WAY, ,-110.971556,32.162267,-214748363.0,1.0,85714
14755.0,LTC(25S),Laos Transit Center,S ROY LAOS WAY,E MOSSMAN RD,-110.971569,32.162033,-214748363.0,1.0,85714
15973.0,LTC(421),SS/Laos Transit Center,W PLACITA CASAS BONITAS,S LIBERTY AV,-110.9714,32.161933,-214748364.0,1.0,85714
16324.0,LVOE(NW),SS/Linda Vista/Cmo de Oeste,W LINDA VISTA BLVD,N CAMINO DE OESTE,-111.06388,32.381113,-214748364.0,1.0,85742
16325.0,LVOE(SE),SS/Linda Vista/Cmo de Oeste,W LINDA VISTA BLVD,N CAMINO DE OESTE,-111.062884,32.380824,-214748364.0,1.0,85742
16310.0,LVTH(NW),SS/Linda Vista/Thornydale,W LINDA VISTA BLVD,N THORNYDALE RD,-111.048615,32.380879,-214748364.0,1.0,85742
12133.0,MA17(NE),Main/17th St,S MAIN AVE,W 17TH ST,-110.9742,32.213689,-214748364.0,1.0,85701
12266.0,MA17(NW),Main/17th St,S MAIN AVE,W 17TH ST,-110.974328,32.213588,-214748363.0,1.0,85701
16228.0,MAJE(NW),Mark Rd/Jeffrey Rd,S MARK RD,W CAMINO TIERRA,-111.071932,32.127651,-214748363.0,1.0,85757
11408.0,MAMA(NE),Main/Mabel,N MAIN ST,N MAIN AVE,-110.977895,32.238645,-214748363.0,1.0,85705
11389.0,MAMA(NW),Main/Mabel,N MAIN ST,N MAIN AVE,-110.978112,32.238561,-214748363.0,1.0,85705
16209.0,MAML(SE),Magee/Mona Lisa,W MAGEE RD,N MONA LISA RD,-111.019976,32.347086,-214748363.0,1.0,85741
13278.0,MASI(NW),Main/Simpson,S MAIN AVE,W SIMPSON ST,-110.974411,32.216088,-214748363.0,1.0,85701
11407.0,MASP(NE),Main/Speedway,N MAIN AVE,W SPEEDWAY BLVD,-110.9778,32.236311,-214748363.0,1.0,85705
16233.0,MAVA(SW),Mark Rd/Valencia Rd,S MARK RD,W TILLERY ST,-111.072057,32.132707,-214748363.0,1.0,85757
16358.0,MCLV(SE),SS/Marana Center Bl/Linda Vista Bl, , ,-111.098902,32.379839,-214748364.0,1.0,85742
11999.0,MI28(NB),Mission/2800 Block,S MISSION RD,W 36TH ST,-110.999399,32.189424,-214748363.0,1.0,85713
12518.0,MI28(SB),Mission/2800 Block,S MISSION RD,W 36TH ST,-111.000286,32.188679,-214748363.0,1.0,85713
195.0,MIAJ(NE),Mission/Ajo,S MISSION RD,W AJO WAY,-111.003154,32.178262,-214748363.0,1.0,85713
200.0,MIAJ(SW),Mission/Ajo,S MISSION RD,W AJO WAY,-111.003405,32.177506,-214748363.0,1.0,85746
11994.0,MIIR*NE*,Mission/Irvington Pl,S MISSION RD,W IRVINGTON PL,-111.00635,32.163726,-214748363.0,1.0,85746
11993.0,MIIV(NE),Mission/Irvington Rd,S MISSION RD,N SENDERO UNO,-111.006817,32.160069,-214748364.0,1.0,85746
10941.0,MILC(NE),Milber St/La Colina Health Care,E MILBER ST,S COUNTRY CLUB RD,-110.928424,32.172748,-214748364.0,1.0,85713
11997.0,MILP(NE),Mission/C La Paz,S MISSION RD,C LA PAZ,-111.002895,32.184393,-214748363.0,1.0,85713
12521.0,MILP(SW),Mission/C La Paz,S MISSION RD,C LA PAZ,-111.003284,32.183807,-214748363.0,1.0,85713
15935.0,MIMI(NE),Mission/Mission Pl,S MISSION RD,W MISSION PL,-111.005971,32.167087,-214748363.0,1.0,85746
15934.0,MIMI(SW),Mission/Mission Pl,S MISSION RD,W IRVINGTON PL,-111.006501,32.165278,-214748363.0,1.0,85746
16109.0,MISX(NE),SS/Mission/San Xavier,S MISSION RD,W SAN XAVIER RD,-111.018855,32.106967,-214748364.0,1.0,85746
16082.0,MIVA(SW),SS/Mission/Valencia,S MISSION RD,W VALENCIA RD,-111.015464,32.13374,-214748364.0,1.0,85746
11996.0,MIVE(NE),Mission/Veterans,S MISSION RD,W VETERANS PL,-111.00311,32.181698,-214748363.0,1.0,85713
12522.0,MIVE(NW),Mission/Veterans,S MISSION RD,W CALLE ACAPULCO,-111.003338,32.181697,-214748363.0,1.0,85713
11995.0,MIVI(NE),Mission/Via Ingresso,S MISSION RD, ,-111.00449,32.170086,-214748363.0,1.0,85746
12528.0,MIVI(SW),Mission/Via Ingresso,S MISSION RD, ,-111.005716,32.168927,-214748363.0,1.0,85746
14948.0,ML36(SE),MLKing/36th St,N TUCSON BLVD,E BROADWAY BLVD,-110.951074,32.191637,-214748364.0,1.0,85713
16371.0,MLTM(NE),MLKing/Tucson Marketplace, , ,-110.947724,32.185834,-214748364.0,1.0,85713
16312.0,MLTM(NW),MLKing/Tucson Marketplace,E 36TH ST,S FREMONT AVE,-110.948992,32.188469,-214748364.0,1.0,85713
14899.0,MM80(NB),Miracle Mile/800 Block,W MIRACLE MILE,N 15TH AVE,-110.983847,32.261096,-214748363.0,1.0,85705
16077.0,MMCC(NE),SS/Marana Main/Health Center,N MARANA MAIN ST, ,-111.212204,32.449128,-214748364.0,1.0,85653
16008.0,MMCC(NW),SS/Marana Main/Health Center,N SUN TRAN BLVD,E TANGELO DR,-111.212303,32.448983,-214748364.0,1.0,85653
11415.0,MMCE(NW),Miracle Mile/Cemetery,W MIRACLE MILE,N 14TH AVE,-110.980108,32.261103,-214748363.0,1.0,85705
11418.0,MMEB(NW),Miracle Mile/El Burrito,W MIRACLE MILE,N EL BURRITO AVE,-110.991207,32.261235,-214748363.0,1.0,85705
11380.0,MMEB(SE),Miracle Mile/El Burrito,W MIRACLE MILE,N EL BURRITO AVE,-110.990864,32.261031,-214748364.0,1.0,85705
11417.0,MMFA(NW),Miracle Mile/Fairview,W MIRACLE MILE,N FAIRVIEW AVE,-110.987144,32.261126,-214748363.0,1.0,85705
11381.0,MMFA(SE),Miracle Mile/Fairview,W MIRACLE MILE,N FAIRVIEW AVE,-110.986243,32.260895,-214748363.0,1.0,85705
11419.0,MMFW(NE),Miracle Mile/Flowing Wells,W MIRACLE MILE,N FLOWING WELLS RD,-110.994559,32.261347,-214748363.0,1.0,85705
11379.0,MMFW(SE),Miracle Mile/Flowing Wells,W MIRACLE MILE,N FLOWING WELLS RD,-110.993509,32.261086,-214748364.0,1.0,85705
11382.0,MMRM(IF),Miracle Mile/Riviera Motel,W MIRACLE MILE,N 14TH AVE,-110.981544,32.260902,-214748363.0,1.0,85705
14351.0,MPBU(NE),Midvale Park/Bufkin,S MIDVALE PARK RD,S BUFKIN DR,-110.99886,32.140236,-214748363.0,1.0,85746
14919.0,MPDE(SE),Midvale Park/Denning,S MIDVALE PARK RD,W THORNE ST,-110.998785,32.146539,-214748363.0,1.0,85746
12527.0,MPDR(SW),Midvale Park/Drexel,S MIDVALE PARK RD,W DREXEL RD,-110.998919,32.14803,-214748363.0,1.0,85746
12530.0,MPHE(SW),Midvale Park/Headley,S MIDVALE PARK RD,HEADLEY,-110.99908,32.139529,-214748363.0,1.0,85746
14354.0,MPHO(NE),Midvale Park/Houchin,S MIDVALE PARK RD,W HOUCHIN WAY,-110.998846,32.144086,-214748363.0,1.0,85746
12529.0,MPHO(SW),Midvale Park/Houchin,S MIDVALE PARK RD,W HOUCHIN WAY,-110.999089,32.143604,-214748363.0,1.0,85746
194.0,MPVA(NE),Midvale Park/Valencia,S MIDVALE PARK RD,S COMMERCE CT,-110.998818,32.13419,-214748364.0,1.0,85746
14353.0,MPWA(NE),Midvale Park/Walmart,S MIDVALE PARK RD,S COMMERCE CT,-110.998805,32.136941,-214748363.0,1.0,85746
12531.0,MPWA(NW),Midvale Park/Walmart,S MIDVALE PARK RD,W JOYCE LOU DR,-110.999073,32.136873,-214748363.0,1.0,85746
14349.0,NE6A(NW),Nebraska/6th Av,W NEBRASKA ST,S 6TH AV,-110.968302,32.156025,-214748363.0,1.0,85706
14905.0,NELP(NW),SS/Nexus/LaPalma Dr,S NEXUS RD,E LA PALMA DR,-110.797355,32.117813,-214748363.0,1.0,85747
15978.0,NOAB(NW),SS/Nogales Hy/Abrego Dr,S NOGALES HWY,N ABREGO DR,-110.982045,31.91178,-214748364.0,1.0,85614
13974.0,NOIR(SW),Nogales Hy/Irvington,S NOGALES HWY,E IRVINGTON RD,-110.968225,32.162814,-214748363.0,1.0,85714
14518.0,OELR(SW),Cmo de Oeste/Los Reales,S CAMINO DE OESTE,W LOS REALES RD,-111.063233,32.116762,-214748363.0,1.0,85746
14983.0,OGRI(SE),SS/Orange Grove/Thornydale Rd,W ORANGE GROVE RD,N THORNYDALE RD,-111.043515,32.323107,-214748363.0,1.0,85741
16081.0,OGTH(NE),SS/Orange Grove/Thornydale,W ORANGE GROVE RD,N THORNYDALE RD,-111.044538,32.323449,-214748364.0,1.0,85741
14965.0,OGTI(NW),SS/Orange Grove/Cmo de la Tierra,W ORANGE GROVE RD,N CMO DE LA TIERRA,-111.037805,32.323368,-214748364.0,1.0,85741
14985.0,OGTI(SE),SS/Orange Grove/Cmo de la Tierra,W ORANGE GROVE RD,N CMO DE LA TIERRA,-111.036949,32.323117,-214748364.0,1.0,85741
12198.0,OR1A(NE),Oracle/1st Av (OroValley),N ORACLE RD,N 1ST AVE,-110.954765,32.400321,-214748363.0,1.0,85737
12218.0,OR1A(SW),Oracle/1st Av (OroValley),N ORACLE RD,N 1ST AVE,-110.955821,32.399881,-214748363.0,1.0,85737
12222.0,OR88(MB),Oracle/8851 N Oracle, , ,-110.968825,32.368654,-214748364.0,1.0,85704
12150.0,ORBL(NE),Oracle/Blacklidge,N ORACLE RD,W BLACKLIDGE DR,-110.977954,32.261514,-214748363.0,1.0,85705
12246.0,ORBL(NW),Oracle/Blacklidge,N ORACLE RD, ,-110.978196,32.261911,-214748363.0,1.0,85705
12227.0,ORCA(SB),Oracle/Casas Adobes Rd,N ORACLE RD,N CASAS ADOBES RD,-110.976327,32.328396,-214748363.0,1.0,85704
12169.0,ORCA*NE*,Oracle/Casas Adobes Rd,N ORACLE RD,E FORT LOWELL RD,-110.976506,32.330583,-214748363.0,1.0,85704
12234.0,ORCL(SW),Oracle/Cresta Loma,N ORACLE RD,W CRESTA LOMA DR,-110.978759,32.303962,-214748363.0,1.0,85704
12195.0,ORCO(NE),Oracle/C Concordia,N ORACLE RD,E CALLE CONCORDIA,-110.966088,32.374145,-214748364.0,1.0,85704
12221.0,ORCO(SW),Oracle/C Concordia,N ORACLE RD,E CALLE CONCORDIA,-110.967087,32.372744,-214748364.0,1.0,85704
12197.0,OREC(NE),Oracle/El Conquistador Wy,N ORACLE RD,E EL CONQUISTADOR WAY,-110.964118,32.388733,-214748363.0,1.0,85737
12219.0,OREC(SW),Oracle/El Conquistador Wy,N ORACLE RD,E EL CONQUISTADOR WAY,-110.964591,32.387629,-214748363.0,1.0,85704
12151.0,ORFL(NE),Oracle/Ft Lowell,N ORACLE RD,W FORT LOWELL RD,-110.977967,32.265252,-214748363.0,1.0,85705
12245.0,ORFL(NW),Oracle/Ft Lowell,N ORACLE RD,W FORT LOWELL RD,-110.978248,32.266414,-214748363.0,1.0,85705
16200.0,ORFS(NW),Oracle/Flores,N ORACLE RD,W FLORES ST,-110.97812,32.247264,-214748363.0,1.0,85705
11414.0,ORGL(NE),Oracle/Glenn,N ORACLE RD,W GLENN ST,-110.978019,32.257913,-214748363.0,1.0,85705
